,station_id,stationame,month_beginning,avg_weekday_rides,avg_saturday_rides,avg_sunday-holiday_rides,monthtotal,Location,latitude,longitude
236,41070,Kedzie-Lake,02/01/2001,1225.5,610.8,433.0,28685,"(41.884321, -87.706155)",,
237,41360,California-Lake,02/01/2001,792.9,375.5,284.3,18497,"(41.88422, -87.696234)",,
238,40170,Ashland-Lake,02/01/2001,1458.0,547.0,360.8,32791,"(41.885269, -87.666969)",,
239,41160,Clinton-Lake,02/01/2001,1810.2,405.3,244.8,38803,"(41.885678, -87.641782)",,
240,41120,35-Bronzeville-IIT,02/01/2001,1928.2,1015.0,689.5,45382,"(41.831677, -87.625826)",,
241,40300,Indiana,02/01/2001,595.8,343.8,237.0,14239,"(41.821732, -87.621371)",,
242,41270,43rd,02/01/2001,797.5,449.3,296.5,18933,"(41.816462, -87.619021)",,
243,41080,47th-South Elevated,02/01/2001,1293.5,818.3,519.0,31218,"(41.809209, -87.618826)",,
244,40130,51st,02/01/2001,1144.3,728.8,483.3,27733,"(41.80209, -87.618487)",,
245,40510,Garfield-South Elevated,02/01/2001,743.4,487.3,321.3,18102,"(41.795172, -87.618327)",,
246,41140,King Drive,02/01/2001,735.2,435.0,240.8,17406,"(41.78013, -87.615546)",,
247,40720,East 63rd-Cottage Grove,02/01/2001,1405.1,722.8,495.8,32976,"(41.780309, -87.605857)",,
248,40940,Halsted/63rd,02/01/2001,741.9,494.3,319.5,18093,"(41.778943, -87.644244)",,
249,40290,Ashland/63rd,02/01/2001,1770.4,943.0,686.8,41927,"(41.77886, -87.663766)",,
250,41290,Kimball,02/01/2001,4139.9,2143.0,1197.0,96157,"(41.967901, -87.713065)",,
251,41180,Kedzie-Brown,02/01/2001,1486.9,886.8,584.5,35622,"(41.965996, -87.708821)",,
252,40870,Francisco,02/01/2001,1078.8,426.5,231.3,24207,"(41.966046, -87.701644)",,
253,41010,Rockwell,02/01/2001,1279.8,496.8,309.3,28820,"(41.966115, -87.6941)",41.88574,-87.627835
254,41480,Western-Brown,02/01/2001,3399.6,1604.8,920.8,78094,"(41.966163, -87.688502)",41.886519,-87.744698
255,40090,Damen-Brown,02/01/2001,2095.4,962.0,556.3,47980,"(41.966286, -87.678639)",41.961539,-87.743574
256,41500,Montrose-Brown,02/01/2001,2025.3,887.3,487.5,46004,"(41.961756, -87.675047)",,
257,41460,Irving Park-Brown,02/01/2001,2299.5,838.3,474.3,51239,"(41.954521, -87.674868)",,
258,41440,Addison-Brown,02/01/2001,1800.5,575.8,299.8,39512,"(41.947028, -87.674642)",,
259,41310,Paulina,02/01/2001,2021.0,876.5,569.5,46204,"(41.943623, -87.670907)",,
260,40360,Southport,02/01/2001,2608.6,945.8,548.8,58149,"(41.943744, -87.663619)",,
261,41210,Wellington,02/01/2001,2430.6,728.3,366.8,52992,"(41.936033, -87.653266)",,
262,40530,Diversey,02/01/2001,4270.7,1723.8,924.8,96008,"(41.932732, -87.653131)",,
263,40660,Armitage,02/01/2001,3394.6,942.5,477.5,73572,"(41.918217, -87.652644)",,
264,40800,Sedgwick,02/01/2001,2134.7,868.5,503.0,48179,"(41.910409, -87.639302)",,
265,40710,Chicago/Franklin,02/01/2001,4084.8,1404.5,668.8,89988,"(41.89681, -87.635924)",,
266,40460,Merchandise Mart,02/01/2001,6025.0,956.0,289.0,125479,"(41.888969, -87.633924)",,
267,40930,Midway Airport,02/01/2001,7702.5,2466.5,2075.3,172216,"(41.78661, -87.737875)",,
268,40960,Pulaski-Orange,02/01/2001,5335.4,1237.0,670.8,114338,"(41.799756, -87.724493)",,
269,41150,Kedzie-Midway,02/01/2001,2991.3,1087.0,611.3,66619,"(41.804236, -87.704406)",,
270,40310,Western-Orange,02/01/2001,3314.5,1007.3,561.5,72565,"(41.804546, -87.684019)",,
271,40120,35th/Archer,02/01/2001,2106.7,671.5,353.0,46232,"(41.829353, -87.680622)",,
272,41060,Ashland-Orange,02/01/2001,1316.3,531.8,311.0,29697,"(41.839234, -87.665317)",,
273,41130,Halsted-Orange,02/01/2001,2500.2,694.8,443.3,54555,"(41.84678, -87.648088)",,
274,40730,Washington/Wells,02/01/2001,7188.8,711.5,370.3,148103,"(41.882695, -87.63378)",,
275,40040,Quincy/Wells,02/01/2001,7766.4,911.8,523.8,161069,"(41.878723, -87.63374)",,
276,40160,LaSalle/Van Buren,02/01/2001,3603.0,272.0,128.3,73661,"(41.8768, -87.631739)",,
277,40850,Library,02/01/2001,2534.2,755.0,334.3,55040,"(41.876862, -87.628196)",,
278,40680,Adams/Wabash,02/01/2001,7185.7,2301.8,1141.8,157488,"(41.879507, -87.626037)",,
279,40640,Madison/Wabash,02/01/2001,3886.5,1237.3,466.5,84545,,,
280,40200,Randolph/Wabash,02/01/2001,5695.2,1923.0,981.3,125521,,,
281,40260,State/Lake,02/01/2001,8397.4,3733.0,2513.5,192934,"(41.88574, -87.627835)",,
282,40380,Clark/Lake,02/01/2001,15290.2,2425.0,1677.3,322212,"(41.885737, -87.630886)",,
283,40900,Howard,03/01/2001,6435.6,3975.4,2594.0,171836,"(42.019063, -87.672892)",,
284,41190,Jarvis,03/01/2001,1509.0,1110.0,762.5,41797,"(42.015876, -87.669092)",,
285,40100,Morse,03/01/2001,4521.9,3159.4,2229.0,124194,"(42.008362, -87.665909)",,
286,41300,Loyola,03/01/2001,4899.3,3447.6,2158.8,133657,"(42.001073, -87.661061)",,
287,40760,Granville,03/01/2001,3339.8,2398.6,1673.3,92161,"(41.993664, -87.659202)",,
288,40880,Thorndale,03/01/2001,3089.5,1887.0,1363.8,82860,"(41.990259, -87.659076)",,
289,41380,Bryn Mawr,03/01/2001,4580.6,2913.4,2061.5,123586,"(41.983504, -87.65884)",,
290,40340,Berwyn,03/01/2001,3402.8,2226.8,1579.3,92312,"(41.977984, -87.658668)",,
291,41200,Argyle,03/01/2001,2823.9,1905.2,1360.3,77093,"(41.973453, -87.65853)",,
292,40770,Lawrence,03/01/2001,2811.4,1976.6,1523.5,77828,"(41.969139, -87.658493)",,
293,40540,Wilson,03/01/2001,5427.0,3445.0,2106.8,145046,"(41.964273, -87.657588)",,
294,40080,Sheridan,03/01/2001,4511.0,2971.2,1802.3,121307,"(41.953775, -87.654929)",,
295,41420,Addison-North Main,03/01/2001,5102.2,3785.6,2336.0,140520,"(41.947428, -87.653626)",,
296,41320,Belmont-North Main,03/01/2001,9581.4,7888.8,4878.0,269746,"(41.939751, -87.65338)",,
297,41220,Fullerton,03/01/2001,9921.6,6034.6,3614.0,262905,"(41.925051, -87.652866)",,
298,40650,North/Clybourn,03/01/2001,3661.2,2882.6,1992.3,102929,"(41.910655, -87.649177)",,
299,40630,Clark/Division,03/01/2001,6902.9,5401.0,3623.8,193363,"(41.90392, -87.631412)",,
300,41450,Chicago/State,03/01/2001,12810.8,9963.8,6284.0,356793,"(41.896671, -87.628176)",,
301,40330,Grand/State,03/01/2001,8937.6,6631.6,4204.3,246602,"(41.891665, -87.628021)",,
302,41660,Lake/State,03/01/2001,13990.4,6586.8,4062.0,356970,"(41.884809, -87.627813)",,
303,40500,Washington/State,03/01/2001,7293.7,3003.6,1585.5,181822,,,
304,41090,Monroe/State,03/01/2001,7587.1,3152.2,1492.8,188649,"(41.880745, -87.627696)",,
305,40560,Jackson/State,03/01/2001,11979.2,4664.8,2398.0,296458,"(41.878153, -87.627596)",,
306,41490,Harrison,03/01/2001,2874.8,1642.6,846.5,74845,"(41.874039, -87.627479)",,
307,41400,Roosevelt,03/01/2001,6143.0,3698.6,2757.8,164671,"(41.867368, -87.627402)",,
308,41000,Cermak-Chinatown,03/01/2001,2633.5,2649.0,1795.0,78362,"(41.853206, -87.630968)",,
309,40190,Sox-35th-Dan Ryan,03/01/2001,3588.5,2328.2,1610.8,97030,"(41.831191, -87.630636)",,
310,41230,47th-Dan Ryan,03/01/2001,2388.6,1691.6,1221.5,65894,"(41.810318, -87.63094)",,
311,41170,Garfield-Dan Ryan,03/01/2001,4753.2,3204.8,2019.5,128672,"(41.79542, -87.631157)",,
312,40910,63rd-Dan Ryan,03/01/2001,3701.5,2511.6,1933.5,101724,"(41.780536, -87.630952)",,
313,40990,69th,03/01/2001,6870.0,4546.4,3027.8,185984,"(41.768367, -87.625724)",,
314,40240,79th,03/01/2001,7446.4,4871.6,3328.8,201493,"(41.750419, -87.625112)",,
315,41430,87th,03/01/2001,5526.5,3465.6,2174.8,147611,"(41.735372, -87.624717)",,
316,40450,95th/Dan Ryan,03/01/2001,14521.9,7686.8,5239.8,378875,"(41.722377, -87.624342)",,
317,41050,Linden,03/01/2001,1094.5,491.0,265.8,27596,"(42.073153, -87.69073)",,
318,41250,Central-Evanston,03/01/2001,936.2,436.0,266.5,23843,"(42.063987, -87.685617)",,
319,40400,Noyes,03/01/2001,567.4,422.6,193.0,15367,"(42.058282, -87.683337)",,
320,40520,Foster,03/01/2001,661.3,377.6,215.0,17296,"(42.05416, -87.68356)",,
321,40050,Davis,03/01/2001,3488.7,2501.8,1408.8,94895,"(42.04771, -87.683543)",,
322,40690,Dempster,03/01/2001,667.3,442.6,306.3,18118,"(42.041655, -87.681602)",,
323,40270,Main,03/01/2001,1200.6,740.6,404.0,31733,"(42.033456, -87.679538)",,
324,40840,South Boulevard,03/01/2001,831.8,434.6,230.3,21394,"(42.027612, -87.678329)",,
325,40140,Skokie,03/01/2001,2502.9,0.0,0.0,55064,"(42.038951, -87.751919)",,
326,40890,O'Hare Airport,03/01/2001,8213.3,6472.8,6829.0,240372,"(41.97766526, -87.90422307)",,
327,40820,Rosemont,03/01/2001,5225.5,2027.0,1318.3,130368,"(41.983507, -87.859388)",,
328,40230,Cumberland,03/01/2001,4773.5,1990.8,1131.5,119498,"(41.984246, -87.838028)",,
329,40750,Harlem-O'Hare,03/01/2001,2712.9,1227.8,660.5,68465,"(41.98227, -87.8089)",,
330,41280,Jefferson Park,03/01/2001,6709.9,2904.6,1933.8,169875,"(41.970634, -87.760892)",,
331,41330,Montrose-O'Hare,03/01/2001,1995.1,811.0,533.5,50082,"(41.961539, -87.743574)",,
332,40550,Irving Park-O'Hare,03/01/2001,3704.4,1694.2,1117.0,94436,"(41.952925, -87.729229)",,
333,41240,Addison-O'Hare,03/01/2001,2540.5,894.0,565.5,62624,"(41.94738, -87.71906)",,
334,40060,Belmont-O'Hare,03/01/2001,4562.8,2232.2,1552.5,117753,"(41.938132, -87.712359)",,
335,41020,Logan Square,03/01/2001,4664.9,2273.8,1382.3,119525,"(41.929728, -87.708541)",,
336,40570,California/Milwaukee,03/01/2001,2957.7,1370.8,860.8,75366,"(41.921939, -87.69689)",,
337,40670,Western/Milwaukee,03/01/2001,2913.0,1100.2,742.3,72555,"(41.916157, -87.687364)",,
338,40590,Damen/Milwaukee,03/01/2001,4253.1,1928.6,1264.3,108269,"(41.909744, -87.677437)",,
339,40320,Division/Milwaukee,03/01/2001,4495.3,2135.2,1350.0,114972,"(41.903355, -87.666496)",,
340,41410,Chicago/Milwaukee,03/01/2001,2229.0,773.0,458.5,54738,"(41.896075, -87.655214)",,
341,40490,Grand/Milwaukee,03/01/2001,1229.2,573.8,326.3,31217,"(41.891189, -87.647578)",,
342,40370,Washington/Dearborn,03/01/2001,9148.2,2637.8,1364.5,219907,"(41.883164, -87.62944)",,
343,40790,Monroe/Dearborn,03/01/2001,5987.7,1304.0,654.5,140867,"(41.880703, -87.629378)",,
344,40070,Jackson/Dearborn,03/01/2001,7562.1,2407.2,1175.5,183105,"(41.878183, -87.629296)",,
345,41340,LaSalle,03/01/2001,2292.6,447.4,239.5,53632,"(41.875568, -87.631722)",,
346,40430,Clinton-Forest Park,03/01/2001,2310.0,821.6,666.0,57591,"(41.875539, -87.640984)",,
347,40350,UIC-Halsted,03/01/2001,3825.9,1149.2,606.5,92342,"(41.875474, -87.649707)",,
348,40470,Racine,03/01/2001,2249.8,968.0,543.3,56509,"(41.87592, -87.659458)",,
349,40810,Medical Center,03/01/2001,1987.8,1051.8,688.5,51744,"(41.875706, -87.673932)",,
350,40220,Western-Forest Park,03/01/2001,1009.0,685.2,475.0,27525,"(41.875478, -87.688436)",,
351,40250,Kedzie-Homan-Forest Park,03/01/2001,1371.1,939.4,570.5,37143,"(41.874341, -87.70604)",,
352,40920,Pulaski-Forest Park,03/01/2001,1222.4,913.6,636.3,34005,"(41.873797, -87.725663)",,
353,40970,Cicero-Forest Park,03/01/2001,1042.0,739.2,480.3,28542,"(41.871574, -87.745154)",,
354,40010,Austin-Forest Park,03/01/2001,1558.5,731.0,408.5,39576,"(41.870851, -87.776812)",,
355,40180,Oak Park-Forest Park,03/01/2001,1428.5,487.8,236.0,34810,"(41.872108, -87.791602)",,
356,40980,Harlem-Forest Park,03/01/2001,805.6,435.0,257.5,20928,"(41.87349, -87.806961)",,
357,40390,Forest Park,03/01/2001,3557.2,1319.8,778.8,87973,"(41.874257, -87.817318)",,
358,41030,Polk,03/01/2001,2358.1,9.8,0.0,51927,"(41.871551, -87.66953)",,
359,40830,18th,03/01/2001,999.7,1.0,0.0,21998,"(41.857908, -87.669147)",,
360,40210,Damen-Cermak,03/01/2001,689.2,1.6,0.0,15170,"(41.854517, -87.675975)",,
361,40740,Western-Cermak,03/01/2001,561.0,2.8,0.0,12355,"(41.854225, -87.685129)",,
362,40440,California-Cermak,03/01/2001,780.4,1.4,0.0,17176,"(41.854109, -87.694774)",,
363,41040,Kedzie-Cermak,03/01/2001,443.0,1.4,0.0,9752,"(41.853964, -87.705408)",,
364,40780,Central Park,03/01/2001,459.2,1.4,0.0,10110,"(41.853839, -87.714842)",,
365,40150,Pulaski-Cermak,03/01/2001,472.5,1.4,0.0,10402,"(41.853732, -87.724311)",,
366,40600,Kostner,03/01/2001,301.0,0.6,0.0,6624,"(41.853751, -87.733258)",,
367,40420,Cicero-Cermak,03/01/2001,883.8,4.2,0.0,19464,"(41.85182, -87.745336)",,
368,40580,54th/Cermak,03/01/2001,1610.1,2.2,0.0,35433,"(41.85177331, -87.75669201)",,
369,40020,Harlem-Lake,03/01/2001,3319.5,1848.2,983.0,86201,"(41.886848, -87.803176)",,
370,41350,Oak Park-Lake,03/01/2001,1430.8,641.6,367.5,36155,"(41.886988, -87.793783)",,
371,40610,Ridgeland,03/01/2001,1287.4,446.0,219.8,31431,"(41.887159, -87.783661)",,
372,41260,Austin-Lake,03/01/2001,1788.7,860.8,496.5,45641,"(41.887293, -87.774135)",,
373,40280,Central-Lake,03/01/2001,2450.0,1372.0,821.3,64045,"(41.887389, -87.76565)",,
374,40700,Laramie,03/01/2001,1336.4,700.8,420.5,34586,"(41.887163, -87.754986)",,
375,40480,Cicero-Lake,03/01/2001,1339.1,742.6,484.0,35110,"(41.886519, -87.744698)",,
376,40030,Pulaski-Lake,03/01/2001,1577.7,961.8,627.0,42027,"(41.885412, -87.725404)",,
377,41070,Kedzie-Lake,03/01/2001,1285.8,687.0,433.3,33456,"(41.884321, -87.706155)",,
378,41360,California-Lake,03/01/2001,829.0,439.6,284.0,21573,"(41.88422, -87.696234)",,
379,40170,Ashland-Lake,03/01/2001,1511.9,603.4,363.5,37733,"(41.885269, -87.666969)",,
380,41160,Clinton-Lake,03/01/2001,1881.2,469.6,291.3,44899,"(41.885678, -87.641782)",,
381,41120,35-Bronzeville-IIT,03/01/2001,1952.1,1063.0,691.0,51026,"(41.831677, -87.625826)",,
382,40300,Indiana,03/01/2001,604.0,354.8,241.8,16028,"(41.821732, -87.621371)",,
383,41270,43rd,03/01/2001,816.5,475.8,291.3,21508,"(41.816462, -87.619021)",,
384,41080,47th-South Elevated,03/01/2001,1256.6,891.2,458.8,33936,"(41.809209, -87.618826)",,
385,40130,51st,03/01/2001,1164.2,740.2,441.0,31078,"(41.80209, -87.618487)",,
386,40510,Garfield-South Elevated,03/01/2001,752.5,503.6,326.5,20378,"(41.795172, -87.618327)",,
387,41140,King Drive,03/01/2001,717.3,426.4,238.5,18867,"(41.78013, -87.615546)",,
388,40720,East 63rd-Cottage Grove,03/01/2001,1433.1,732.0,514.0,37244,"(41.780309, -87.605857)",,
389,40940,Halsted/63rd,03/01/2001,784.8,497.2,299.8,20951,"(41.778943, -87.644244)",,
390,40290,Ashland/63rd,03/01/2001,1765.5,964.4,650.0,46262,"(41.77886, -87.663766)",,
391,41290,Kimball,03/01/2001,4149.5,2284.8,1252.8,107725,"(41.967901, -87.713065)",,
392,41180,Kedzie-Brown,03/01/2001,1541.8,980.0,605.3,41240,"(41.965996, -87.708821)",,
393,40870,Francisco,03/01/2001,1097.6,520.6,253.5,27765,"(41.966046, -87.701644)",,
394,41010,Rockwell,03/01/2001,1278.4,563.6,289.8,32102,"(41.966115, -87.6941)",,
395,41480,Western-Brown,03/01/2001,3327.5,1820.0,1016.0,86368,"(41.966163, -87.688502)",,
396,40090,Damen-Brown,03/01/2001,2089.1,1104.2,578.5,53796,"(41.966286, -87.678639)",,
397,41500,Montrose-Brown,03/01/2001,2028.5,1008.6,535.0,51809,"(41.961756, -87.675047)",,
398,41460,Irving Park-Brown,03/01/2001,2342.7,1078.4,520.8,59014,"(41.954521, -87.674868)",,
399,41440,Addison-Brown,03/01/2001,1830.4,781.0,295.8,45357,"(41.947028, -87.674642)",,
400,41310,Paulina,03/01/2001,2066.7,1128.2,559.0,53344,"(41.943623, -87.670907)",,
401,40360,Southport,03/01/2001,2645.5,1241.8,576.5,66715,"(41.943744, -87.663619)",,
402,41210,Wellington,03/01/2001,2433.6,891.4,388.5,59551,"(41.936033, -87.653266)",,
403,40530,Diversey,03/01/2001,4339.3,2197.6,980.5,110374,"(41.932732, -87.653131)",,
404,40660,Armitage,03/01/2001,3450.1,1228.2,525.0,84143,"(41.918217, -87.652644)",,
405,40800,Sedgwick,03/01/2001,2186.0,987.8,485.8,54975,"(41.910409, -87.639302)",,
406,40710,Chicago/Franklin,03/01/2001,4013.6,1614.6,650.0,98973,"(41.89681, -87.635924)",,
407,40460,Merchandise Mart,03/01/2001,6056.1,1120.0,385.3,140376,"(41.888969, -87.633924)",,
408,40930,Midway Airport,03/01/2001,8005.1,2963.6,2427.0,200638,"(41.78661, -87.737875)",,
409,40960,Pulaski-Orange,03/01/2001,5353.0,1426.4,720.8,127780,"(41.799756, -87.724493)",,
410,41150,Kedzie-Midway,03/01/2001,3016.1,1222.8,648.8,75063,"(41.804236, -87.704406)",,
411,40310,Western-Orange,03/01/2001,3367.0,1083.0,598.0,81880,"(41.804546, -87.684019)",,
412,40120,35th/Archer,03/01/2001,2172.3,772.4,384.5,53191,"(41.829353, -87.680622)",,
413,41060,Ashland-Orange,03/01/2001,1318.6,578.6,303.5,33117,"(41.839234, -87.665317)",,
414,41130,Halsted-Orange,03/01/2001,2509.9,771.6,403.3,60689,"(41.84678, -87.648088)",,
415,40730,Washington/Wells,03/01/2001,6490.5,643.4,238.0,146960,"(41.882695, -87.63378)",,
416,40040,Quincy/Wells,03/01/2001,7157.1,845.0,453.5,163495,"(41.878723, -87.63374)",,
417,40160,LaSalle/Van Buren,03/01/2001,3276.6,250.0,132.3,73864,"(41.8768, -87.631739)",,
418,40850,Library,03/01/2001,2260.5,693.2,273.5,54290,"(41.876862, -87.628196)",,
419,40680,Adams/Wabash,03/01/2001,7770.8,3131.0,1368.5,192086,"(41.879507, -87.626037)",,
420,40640,Madison/Wabash,03/01/2001,3988.7,1556.0,448.8,97326,,,
421,40200,Randolph/Wabash,03/01/2001,6168.0,2582.4,1231.5,153533,,,
422,40260,State/Lake,03/01/2001,8215.4,4160.8,2593.8,211918,"(41.88574, -87.627835)",,
423,40380,Clark/Lake,03/01/2001,16524.5,3166.8,1926.3,387078,"(41.885737, -87.630886)",,
424,40900,Howard,04/01/2001,6300.8,4056.8,2642.4,161756,"(42.019063, -87.672892)",,
425,41190,Jarvis,04/01/2001,1493.4,1024.5,755.2,39235,"(42.015876, -87.669092)",,
426,40100,Morse,04/01/2001,4378.5,3135.3,2228.2,115631,"(42.008362, -87.665909)",,
427,41300,Loyola,04/01/2001,4878.9,3350.0,2280.6,127259,"(42.001073, -87.661061)",,
428,40760,Granville,04/01/2001,3328.6,2408.8,1705.0,88061,"(41.993664, -87.659202)",,
429,40880,Thorndale,04/01/2001,2921.9,1853.0,1376.4,75654,"(41.990259, -87.659076)",,
430,41380,Bryn Mawr,04/01/2001,4487.2,2949.0,2071.8,116387,"(41.983504, -87.65884)",,
431,40340,Berwyn,04/01/2001,3343.7,2223.0,1560.4,86911,"(41.977984, -87.658668)",,
432,41200,Argyle,04/01/2001,2765.8,1910.3,1385.2,72648,"(41.973453, -87.65853)",,
433,40770,Lawrence,04/01/2001,2679.3,2281.3,1407.6,72429,"(41.969139, -87.658493)",,
434,40540,Wilson,04/01/2001,5084.1,3333.5,2170.2,130951,"(41.964273, -87.657588)",,
435,40080,Sheridan,04/01/2001,4506.0,2749.0,1852.6,114886,"(41.953775, -87.654929)",,
436,41420,Addison-North Main,04/01/2001,6175.2,4868.8,2799.4,163152,"(41.947428, -87.653626)",,
437,41320,Belmont-North Main,04/01/2001,9549.0,7687.0,4948.2,256018,"(41.939751, -87.65338)",,
438,41220,Fullerton,04/01/2001,10578.0,5824.5,3625.4,263564,"(41.925051, -87.652866)",,
439,40650,North/Clybourn,04/01/2001,3623.1,2775.0,1943.6,96903,"(41.910655, -87.649177)",,
440,40630,Clark/Division,04/01/2001,6821.2,5165.5,3687.2,182344,"(41.90392, -87.631412)",,
441,41450,Chicago/State,04/01/2001,12884.7,9671.8,6279.4,340662,"(41.896671, -87.628176)",,
442,40330,Grand/State,04/01/2001,9013.0,6251.8,4191.2,235235,"(41.891665, -87.628021)",,
443,41660,Lake/State,04/01/2001,13607.5,6153.8,4007.0,330407,"(41.884809, -87.627813)",,
444,40500,Washington/State,04/01/2001,7174.5,2799.8,1465.6,169191,,,
445,41090,Monroe/State,04/01/2001,7580.1,2756.5,1501.2,177714,"(41.880745, -87.627696)",,
446,40560,Jackson/State,04/01/2001,12123.5,4111.3,2358.0,282829,"(41.878153, -87.627596)",,
447,41490,Harrison,04/01/2001,2541.3,1354.5,964.2,63607,"(41.874039, -87.627479)",,
448,41400,Roosevelt,04/01/2001,6032.9,3710.3,2733.4,155198,"(41.867368, -87.627402)",,
449,41000,Cermak-Chinatown,04/01/2001,2633.6,2764.5,1849.8,75613,"(41.853206, -87.630968)",,
450,40190,Sox-35th-Dan Ryan,04/01/2001,4139.2,3708.5,2594.8,114731,"(41.831191, -87.630636)",,
451,41230,47th-Dan Ryan,04/01/2001,2306.6,1687.3,1265.8,61517,"(41.810318, -87.63094)",,
452,41170,Garfield-Dan Ryan,04/01/2001,4628.1,3286.5,2127.6,120974,"(41.79542, -87.631157)",,
453,40910,63rd-Dan Ryan,04/01/2001,3584.6,2555.0,1973.0,95361,"(41.780536, -87.630952)",,
454,40990,69th,04/01/2001,6769.4,4751.8,3137.4,176851,"(41.768367, -87.625724)",,
455,40240,79th,04/01/2001,7190.1,4789.5,3400.2,187151,"(41.750419, -87.625112)",,
456,41430,87th,04/01/2001,5260.9,3305.8,2237.2,134888,"(41.735372, -87.624717)",,
457,40450,95th/Dan Ryan,04/01/2001,14106.8,7716.5,5349.4,353856,"(41.722377, -87.624342)",,
458,41050,Linden,04/01/2001,1134.3,610.8,307.4,27801,"(42.073153, -87.69073)",,
459,41250,Central-Evanston,04/01/2001,958.2,439.0,265.8,23207,"(42.063987, -87.685617)",,
460,40400,Noyes,04/01/2001,597.9,474.3,193.8,15421,"(42.058282, -87.683337)",,
461,40520,Foster,04/01/2001,719.4,449.5,248.4,18148,"(42.05416, -87.68356)",,
462,40050,Davis,04/01/2001,3578.6,2727.5,1480.6,93463,"(42.04771, -87.683543)",,
463,40690,Dempster,04/01/2001,680.2,474.0,316.8,17764,"(42.041655, -87.681602)",,
464,40270,Main,04/01/2001,1183.0,716.3,378.2,29599,"(42.033456, -87.679538)",,
465,40840,South Boulevard,04/01/2001,829.7,410.3,228.0,20205,"(42.027612, -87.678329)",,
466,40140,Skokie,04/01/2001,2593.6,0.0,0.0,54466,"(42.038951, -87.751919)",,
467,40890,O'Hare Airport,04/01/2001,8501.8,6317.3,7021.2,238913,"(41.97766526, -87.90422307)",,
468,40820,Rosemont,04/01/2001,5315.0,2204.0,1399.8,127430,"(41.983507, -87.859388)",,
469,40230,Cumberland,04/01/2001,4855.1,1869.5,1206.8,115470,"(41.984246, -87.838028)",,
470,40750,Harlem-O'Hare,04/01/2001,2684.8,1076.3,652.6,63949,"(41.98227, -87.8089)",,
471,41280,Jefferson Park,04/01/2001,6595.1,2862.0,2043.4,160163,"(41.970634, -87.760892)",,
472,41330,Montrose-O'Hare,04/01/2001,1963.4,791.8,561.2,47205,"(41.961539, -87.743574)",,
473,40550,Irving Park-O'Hare,04/01/2001,3650.8,1663.0,1143.4,89035,"(41.952925, -87.729229)",,
474,41240,Addison-O'Hare,04/01/2001,2512.7,927.8,620.0,59578,"(41.94738, -87.71906)",,
475,40060,Belmont-O'Hare,04/01/2001,4558.4,2272.0,1651.8,113073,"(41.938132, -87.712359)",,
476,41020,Logan Square,04/01/2001,4589.4,2283.0,1520.8,113113,"(41.929728, -87.708541)",,
477,40570,California/Milwaukee,04/01/2001,2937.0,1439.0,883.8,71851,"(41.921939, -87.69689)",,
478,40670,Western/Milwaukee,04/01/2001,2827.0,1198.3,795.2,68135,"(41.916157, -87.687364)",,
479,40590,Damen/Milwaukee,04/01/2001,4262.8,1988.0,1336.2,104151,"(41.909744, -87.677437)",,
480,40320,Division/Milwaukee,04/01/2001,4363.2,2067.3,1394.0,106867,"(41.903355, -87.666496)",,
481,41410,Chicago/Milwaukee,04/01/2001,2234.3,744.8,461.8,52209,"(41.896075, -87.655214)",,
482,40490,Grand/Milwaukee,04/01/2001,1189.8,531.3,313.4,28678,"(41.891189, -87.647578)",,
483,40370,Washington/Dearborn,04/01/2001,9005.4,2517.8,1339.2,205880,"(41.883164, -87.62944)",,
484,40790,Monroe/Dearborn,04/01/2001,5959.9,1133.8,696.8,133176,"(41.880703, -87.629378)",,
485,40070,Jackson/Dearborn,04/01/2001,7622.3,2142.3,1266.4,174969,"(41.878183, -87.629296)",,
